isuid,id,day of week,time of day,size.kb,box,domain,local,digits,name,cappct,special,credit,sucker,porn,chain,username,large text,spampct,category,spam
15,28,Wed,23,6,no,com,no,0,name,0.1,2,no,no,no,no,yes,yes,NA,com,yes
15,29,Thu,23,4,no,org,no,0,empty,0.2,0,no,no,no,no,no,no,77,news,yes
15,30,Thu,23,3,yes,com,no,0,empty,0.133333333333333,3,no,no,no,no,no,yes,83,list,no
15,31,Fri,8,14,no,com,no,0,empty,0.16,2,no,no,no,no,no,yes,91,com,yes
15,32,Fri,9,4,no,com,no,4,name,0.16,1,no,no,yes,no,no,yes,96,com,yes
15,33,Sat,14,4,no,com,no,0,single,0.0666666666666667,1,no,no,no,no,no,no,73,com,yes
15,34,Sat,23,5,yes,com,no,0,empty,0.166666666666667,2,no,no,no,no,no,yes,83,news,no
15,35,Sun,7,14,no,net,no,0,empty,0.0285714285714286,2,no,no,no,no,no,no,93,com,yes
15,36,Sun,22,16,no,com,no,0,name,0,3,no,no,no,no,no,yes,98,com,yes
15,37,Sun,23,4,yes,com,no,0,empty,0.166666666666667,2,no,no,no,no,no,yes,83,news,no
15,38,Mon,0,14,no,com,no,0,single,0.142857142857143,2,no,no,no,no,no,yes,95,com,yes
15,39,Mon,2,7,no,com,no,1,name,0.133333333333333,4,no,no,no,no,no,no,47,com,yes
15,40,Mon,11,4,no,com,no,3,name,0,5,yes,no,no,no,no,yes,98,com,yes
15,41,Mon,14,30,yes,com,no,0,name,0.0857142857142857,2,no,no,no,yes,no,yes,56,ord,no
15,42,Mon,23,14,yes,com,no,0,empty,0.166666666666667,2,no,no,no,no,no,yes,83,news,no
15,43,Tue,1,6,no,com,no,0,single,0,0,no,no,no,no,no,yes,97,com,yes
15,44,Wed,3,12,no,com,no,0,name,0.128205128205128,4,no,no,no,no,no,yes,91,com,yes
15,45,Wed,6,3,no,com,no,4,name,0.166666666666667,1,no,no,no,no,no,no,66,com,yes
15,46,Mon,12,7,yes,com,no,0,name,0.16,2,no,no,no,no,no,yes,0,ord,yes
15,47,Tue,22,5,no,edu,yes,0,empty,0.2,0,no,no,no,no,no,no,NA,com,yes
15,48,Thu,7,4,no,net,no,1,name,0.333333333333333,6,no,no,no,no,no,no,76,com,yes
15,49,Fri,9,10,no,com,no,0,single,0.0869565217391304,0,no,no,no,no,no,yes,76,com,yes
15,50,Tue,9,3,yes,edu,no,0,empty,0.0285714285714286,1,no,no,no,no,no,no,19,list,no
15,51,Tue,8,3,yes,edu,no,0,empty,0.0666666666666667,0,no,no,no,no,no,no,19,list,no
15,52,Tue,8,3,yes,edu,yes,0,name,0.0909090909090909,0,no,no,no,no,no,no,NA,ord,yes
15,53,Tue,9,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
15,54,Tue,9,4,yes,edu,yes,0,name,0.191489361702128,8,no,no,no,no,no,no,NA,list,no
15,55,Tue,10,5,yes,edu,yes,0,name,0.0434782608695652,1,no,no,no,no,no,no,NA,ord,no
15,56,Tue,10,21,yes,edu,yes,0,name,0.0294117647058823,2,no,no,no,no,no,yes,NA,list,no
15,57,Tue,13,3,yes,net,no,0,empty,0.0444444444444444,4,no,no,no,no,no,no,9,list,no
15,58,Tue,13,3,yes,edu,yes,0,name,0.064516129032258,2,no,no,no,no,no,no,35,list,no
15,59,Tue,13,10,yes,edu,yes,0,name,0.173913043478261,0,no,no,no,no,no,no,NA,list,no
15,60,Tue,13,3,yes,edu,yes,0,name,0.04,1,no,no,no,no,no,no,NA,ord,no
15,61,Tue,13,5,yes,edu,yes,0,name,0.09375,2,no,no,no,no,no,no,13,list,no
15,62,Tue,14,4,yes,net,no,0,empty,0.0222222222222222,4,no,no,no,no,no,no,9,list,no
15,63,Tue,14,5,yes,net,no,0,empty,0.0263157894736842,3,no,no,no,no,no,no,9,list,no
15,64,Tue,14,3,yes,edu,yes,0,name,0.36,1,no,no,no,no,no,no,NA,ord,no
15,65,Wed,1,4,yes,edu,yes,0,name,0.233333333333333,5,no,no,no,no,no,no,13,list,no
15,66,Wed,1,15,yes,edu,yes,0,name,0.2,5,no,no,no,no,no,no,0,list,no
15,67,Wed,6,4,yes,com,no,0,single,0.1,4,no,no,no,no,no,no,40,news,no
15,68,Wed,6,33,yes,com,no,0,single,0.291666666666667,0,no,no,no,no,no,no,13,list,no
15,69,Wed,6,3,yes,net,no,0,empty,0.0857142857142857,4,no,no,no,no,no,no,0,list,no
15,70,Wed,10,4,no,edu,yes,0,name,0.1,1,no,no,no,no,no,no,NA,ord,no
15,71,Wed,11,2,yes,edu,yes,0,name,0.177777777777778,7,no,no,no,no,no,no,13,list,no
15,72,Wed,16,2,yes,gov,no,0,name,0.05,1,no,no,no,no,no,no,0,ord,no
15,73,Wed,13,12,no,edu,yes,0,name,0.166666666666667,0,no,no,no,no,no,no,NA,list,no
15,74,Wed,14,14,yes,net,no,0,empty,0.0444444444444444,4,no,no,no,no,no,no,9,list,no
15,75,Wed,14,3,yes,net,no,0,empty,0.0222222222222222,4,no,no,no,no,no,no,9,list,no
15,76,Wed,14,2,no,edu,yes,0,name,0,3,no,no,no,no,no,no,13,list,no
15,77,Wed,15,4,yes,edu,yes,0,name,0.0869565217391304,0,no,no,no,no,no,no,NA,list,no
15,78,Wed,17,4,no,edu,yes,0,name,0.04,4,no,no,no,no,no,no,13,list,no
15,79,Wed,17,2,yes,edu,yes,0,name,0.0714285714285714,1,no,no,no,no,no,no,27,ord,no
15,80,Wed,21,5,yes,edu,yes,0,name,0.0454545454545454,0,no,no,no,no,no,no,NA,ord,no
15,81,Wed,23,15,yes,edu,yes,0,name,0.0294117647058823,4,no,no,no,no,no,no,0,list,no
15,82,Thu,5,2,yes,com,no,0,single,0.0888888888888889,4,no,no,no,no,no,no,36,news,no
15,83,Thu,9,3,yes,edu,yes,0,name,0.0666666666666667,3,no,no,no,no,no,no,2,ord,no
15,84,Thu,9,3,yes,com,no,0,name,0.0869565217391304,1,no,no,no,no,no,no,27,ord,no
15,85,Thu,9,3,yes,edu,yes,0,name,0.0555555555555555,3,no,no,no,no,no,no,0,ord,no
15,86,Thu,9,3,yes,edu,yes,0,name,0.166666666666667,2,no,no,no,no,no,no,NA,ord,no
15,87,Thu,10,3,yes,edu,yes,0,name,0.0930232558139535,0,no,no,no,no,no,no,NA,ord,no
15,88,Thu,11,33,yes,edu,yes,0,name,0.114285714285714,1,no,no,no,no,no,no,NA,ord,no
15,89,Thu,11,3,yes,net,no,0,empty,0.0444444444444444,4,no,no,no,no,no,no,9,list,no
15,90,Thu,12,3,yes,edu,yes,0,name,0.125,2,no,no,no,no,no,no,13,list,no
15,91,Thu,13,4,no,edu,yes,0,name,0,4,no,no,no,no,no,no,13,list,no
15,92,Thu,13,1,yes,edu,yes,0,name,0.0434782608695652,5,no,no,no,no,no,no,0,list,no
15,93,Thu,14,4,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,0,ord,no
15,94,Thu,14,4,yes,edu,yes,0,name,0.0294117647058823,1,no,no,no,no,no,no,0,ord,no
15,95,Thu,15,4,yes,edu,yes,0,name,0.0571428571428571,1,no,no,no,no,no,no,NA,ord,no
15,96,Thu,15,4,no,com,no,0,empty,0.09375,0,no,no,no,no,no,no,0,ord,no
15,97,Thu,16,2,yes,edu,yes,0,name,0.088235294117647,4,no,no,no,no,no,no,0,list,no
15,98,Thu,23,4,yes,edu,yes,0,name,0.133333333333333,1,no,no,no,no,no,no,NA,ord,no
15,99,Thu,13,2,no,com,no,0,empty,0.0888888888888889,2,no,no,no,no,yes,no,NA,com,yes
15,100,Thu,2,1,no,com,no,0,name,0.0833333333333333,0,no,no,no,yes,no,no,NA,com,yes
15,101,Thu,2,1,no,com,no,0,name,0.02,1,yes,no,no,no,no,no,NA,com,yes
15,102,Wed,22,3,no,sk,no,6,name,0.111111111111111,0,no,no,no,no,no,no,NA,com,yes
15,103,Wed,14,1,no,com,no,0,name,0.0434782608695652,0,no,no,no,no,no,no,NA,com,yes
15,104,Wed,9,7,yes,com,no,2,single,0.166666666666667,1,no,no,no,no,no,no,NA,list,no
15,105,Tue,22,1,no,com,no,0,name,0,0,no,no,no,no,no,no,NA,com,yes
15,106,Tue,21,1,no,com,no,0,single,0.0454545454545454,0,no,no,no,no,no,no,NA,com,yes
15,107,Tue,22,1,no,com,no,0,single,0.113636363636364,3,no,yes,no,no,no,yes,NA,com,yes
15,108,Wed,2,3,no,net,no,0,single,0.0447761194029851,2,no,yes,no,no,no,no,NA,com,yes
15,109,Tue,20,2,no,com,no,2,empty,0.0333333333333333,0,no,no,no,no,no,no,NA,com,yes
15,110,Wed,0,1,no,com,no,0,empty,0,2,no,no,no,no,yes,yes,NA,com,yes
15,111,Tue,20,2,no,net,no,0,single,0.0144927536231884,6,no,no,no,no,no,yes,NA,com,yes
15,112,Tue,14,22,no,co,no,22,name,0.0169491525423729,3,no,yes,no,no,no,yes,NA,com,yes
15,113,Tue,11,22,yes,net,no,0,single,0.128571428571429,1,no,yes,no,no,no,yes,NA,com,yes
15,114,Tue,0,8,no,com,no,0,single,0,0,no,yes,no,no,yes,yes,NA,com,yes
15,115,Tue,2,1,no,com,no,0,name,0,0,no,no,no,no,no,yes,NA,com,yes
15,116,Mon,23,11,yes,net,no,0,single,0.0689655172413793,2,no,no,no,no,no,yes,NA,com,yes
15,117,Mon,3,2,no,com,no,0,single,0.133333333333333,0,no,no,no,no,no,yes,NA,com,yes
15,118,Tue,0,1,no,com,no,0,single,0.175,0,no,no,no,no,no,yes,NA,com,yes
15,119,Mon,11,1,no,com,no,0,single,0.0222222222222222,0,no,no,no,no,no,yes,NA,com,yes
15,120,Mon,0,1,no,com,no,0,single,0.0222222222222222,0,no,no,no,no,no,yes,NA,com,yes
15,121,Sun,21,9,no,com,no,0,single,0,1,no,no,no,no,no,yes,NA,com,yes
15,122,Sun,23,1,yes,com,no,0,name,0.1,0,no,no,no,no,no,no,NA,ord,no
15,123,Sun,23,2,no,com,no,0,empty,0.0666666666666667,3,no,no,no,no,yes,yes,NA,com,yes
15,124,Sun,21,1,yes,com,no,0,name,0.12,0,no,no,no,no,no,no,NA,ord,no
15,125,Mon,2,1,no,fr,no,0,empty,0.0434782608695652,1,no,no,no,no,no,yes,NA,com,yes
15,126,Sun,18,1,yes,com,no,0,name,0.67,0,no,no,no,no,no,no,NA,ord,yes
15,127,Sun,17,3,no,com,no,0,empty,0.0181818181818182,1,no,no,no,no,yes,yes,NA,com,yes
15,128,Sun,21,2,no,net,no,0,single,0.0375,6,yes,yes,no,no,no,no,NA,com,yes
15,129,Sun,13,1,yes,com,no,0,name,0.4,0,no,no,no,no,no,no,NA,ord,no
15,130,Sun,5,1,no,com,no,0,name,0,0,no,no,no,no,no,yes,NA,com,yes
15,131,Sun,7,2,no,com,no,0,empty,0.18,2,yes,no,no,no,yes,yes,NA,com,yes
15,132,Sun,0,2,no,rdp,no,0,single,0.0833333333333333,2,no,no,no,no,no,yes,NA,com,yes
15,133,Fri,2,1,no,com,no,5,single,0.257142857142857,0,no,no,no,no,no,no,NA,com,yes
15,134,Sat,10,1,no,com,no,0,empty,0.22,1,no,no,no,no,no,no,NA,com,yes
15,135,Sat,1,2,no,net,no,1,single,0.1,4,no,no,no,no,no,no,NA,com,yes
15,136,Sat,4,1,no,net,no,0,name,0,0,no,no,no,no,no,no,NA,com,yes
15,137,Sat,1,1,no,net,no,3,single,0.114285714285714,1,no,no,no,no,no,yes,NA,com,yes
15,138,Sun,22,5,no,com,no,0,empty,0.22,2,no,no,no,no,no,no,NA,com,yes
15,139,Wed,9,7,yes,com,no,2,single,0.12,1,no,no,no,no,no,no,NA,com,yes
15,140,Wed,11,1,no,com,no,0,name,0,0,no,no,no,no,no,no,NA,com,yes
15,141,Wed,0,1,no,net,no,2,name,0.04,5,no,no,no,no,no,no,NA,com,yes
15,142,Wed,15,2,no,com,no,1,empty,0.333333333333333,4,no,yes,no,no,yes,no,NA,com,yes
15,143,Wed,19,3,no,com,no,2,empty,0,1,no,no,no,no,yes,yes,NA,com,yes
15,144,Wed,20,2,no,net,no,0,empty,0.1,3,no,no,no,no,yes,yes,NA,com,yes
15,145,Wed,10,1,yes,com,no,0,name,0,1,no,no,no,no,no,yes,NA,com,yes
15,146,Thu,13,2,no,net,no,0,single,0.3,8,yes,no,no,no,no,no,NA,com,yes
16,1,Wed,23,1,no,com,no,22,name,0.156,7,yes,no,no,no,no,yes,NA,com,yes
16,2,Fri,14,2,no,com,no,14,name,0.1,1,no,no,no,no,no,no,NA,com,yes
16,3,Fri,1,1,no,net,no,1,single,0.58,0,no,no,no,no,no,yes,NA,com,yes
16,4,Fri,5,2,no,com,no,20,name,0.133,5,yes,no,no,no,no,yes,NA,com,yes
16,5,Fri,5,6,no,com,no,20,name,0.06,2,no,no,no,no,no,yes,NA,com,yes
16,6,Fri,6,4,no,com,no,0,single,0.142,5,no,no,yes,no,no,yes,NA,com,yes
16,7,Fri,3,3,no,net,no,0,name,0.156,9,no,no,no,no,no,yes,NA,com,yes
16,8,Fri,6,1,no,bak,no,3,empty,0.3,3,no,no,no,no,no,yes,NA,com,yes
16,9,Sat,6,1,no,com,no,0,empty,0,0,no,no,no,no,no,no,NA,com,yes
16,10,Fri,19,2,no,net,no,3,empty,0.036,5,yes,no,no,no,no,yes,NA,com,yes
16,11,Mon,9,4,no,com,no,0,single,0.272,1,no,no,no,yes,no,yes,NA,com,yes
16,12,Mon,6,4,no,com,no,0,name,0.102,1,no,no,no,no,no,yes,NA,com,yes
16,13,Mon,7,1,no,hfc,no,7,empty,0,1,no,no,no,no,no,yes,NA,com,yes
16,14,Mon,5,4,no,com,no,4,empty,0.083,0,no,no,no,no,no,yes,NA,com,yes
16,15,Mon,7,4,no,com,no,0,name,0.026,2,no,yes,no,no,no,yes,NA,com,yes
16,16,Sun,23,12,no,com,no,23,name,0.065,1,no,yes,no,no,no,yes,NA,com,yes
16,17,Mon,3,13,no,com,no,3,name,0.155,3,no,no,no,no,no,yes,NA,com,yes
16,18,Sun,19,1,no,com,no,0,name,0,0,no,no,no,no,no,yes,NA,com,yes
16,19,Mon,4,1,no,com,no,3,single,0,0,no,yes,no,no,no,yes,NA,com,yes
16,20,Mon,1,2,no,com,no,0,name,0.5,3,yes,no,no,no,no,no,NA,com,yes
16,21,Mon,2,1,no,net,no,0,single,0.026,1,no,no,no,no,no,yes,NA,com,yes
16,22,Sun,15,1,no,com,no,0,empty,0,0,no,no,no,no,no,yes,NA,com,yes
16,23,Mon,17,1,no,com,no,4,empty,0.162,3,no,no,no,no,no,yes,NA,com,yes
16,24,Mon,1,1,no,hkd,no,4,empty,0.19,2,no,yes,no,no,no,yes,NA,com,yes
16,25,Thu,0,1,no,com,no,0,empty,0,0,no,no,no,no,no,yes,NA,com,yes
16,26,Sun,20,4,no,com,no,4,empty,0.108,0,no,yes,no,no,no,yes,NA,com,yes
16,27,Sun,20,5,no,com,no,0,name,0.107,2,no,no,no,no,no,yes,NA,com,yes
16,28,Sun,20,5,no,com,no,0,single,0.101,2,no,no,no,no,yes,yes,NA,com,yes
16,29,Sun,16,2,no,com,no,2,name,0.649,2,no,no,no,no,no,yes,NA,com,yes
16,30,Sun,22,1,no,com,no,0,empty,0,0,no,no,no,no,no,no,NA,com,yes
16,31,Sun,15,3,no,net,no,11,name,0,2,no,no,no,no,no,yes,NA,com,yes
16,32,Wed,9,1,no,tsp,no,8,empty,0.222,0,no,yes,no,no,no,yes,NA,com,yes
16,33,Wed,2,3,no,com,no,0,empty,0,0,no,no,no,no,no,no,NA,com,yes
16,34,Wed,3,4,no,com,no,3,name,0.122,0,no,no,no,no,no,yes,NA,com,yes
16,35,Wed,3,20,no,com,no,0,name,0.13,1,no,no,no,no,no,yes,NA,com,yes
16,36,Wed,0,5,no,com,no,1,name,0.12,0,no,no,no,no,no,yes,NA,com,yes
16,37,Tue,23,8,no,com,no,0,name,0.2,1,no,no,no,no,no,yes,NA,com,yes
16,38,Wed,21,5,no,com,no,2,single,0.209,5,no,no,no,no,no,yes,NA,com,yes
16,39,Tue,22,5,no,com,no,0,name,0.128,0,no,no,no,no,no,yes,NA,com,yes
16,40,Mon,15,4,no,com,no,11,name,0.105,1,no,no,no,no,no,yes,NA,com,yes
16,41,Tue,13,5,no,com,no,1,name,0.014,1,no,no,no,no,no,no,NA,com,yes
16,42,Mon,10,7,no,com,no,2,name,0.136,0,no,no,no,no,no,yes,NA,com,yes
16,43,Tue,7,14,no,com,no,2,name,0.032,0,no,no,no,no,no,yes,NA,com,yes
16,44,Fri,9,3,no,com,no,2,empty,0,0,no,no,no,no,no,no,NA,com,yes
16,45,Mon,9,1,no,com,no,1,name,0.043,0,no,no,no,no,no,yes,NA,com,yes
16,46,Wed,14,2,no,com,no,0,name,0.209,1,no,no,no,no,yes,no,NA,com,yes
16,47,Wed,11,1,no,net,no,3,empty,0,0,no,no,no,no,no,yes,NA,com,yes
16,48,Wed,16,6,no,net,no,0,name,0.233,2,no,no,no,no,no,yes,NA,com,yes
16,49,Wed,15,6,no,net,no,0,name,0.136,5,no,no,no,no,no,yes,NA,com,yes
16,50,Tue,23,9,no,com,no,22,name,0.028,2,no,no,no,no,no,yes,NA,com,yes
16,51,Thu,4,3,no,com,no,2,name,0.067,2,no,no,no,no,yes,yes,NA,com,yes
16,52,Fri,23,2,no,com,no,0,name,0,0,no,no,no,no,no,yes,NA,com,yes
16,53,Thu,13,1,no,com,no,0,empty,0.111,2,no,no,no,no,no,yes,NA,com,yes
16,54,Fri,21,6,no,net,no,0,name,0.2,0,no,no,no,no,no,yes,NA,com,yes
16,55,Thu,10,14,no,com,no,2,name,0.03,0,no,no,no,no,no,yes,NA,com,yes
16,56,Thu,12,2,no,edu,yes,0,name,0.15,1,no,no,no,no,no,no,NA,list,no
16,57,Sun,16,1,no,com,no,4,empty,0.161,1,no,no,no,no,no,no,NA,ord,no
16,58,Mon,8,1,yes,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,ord,no
16,59,Mon,15,1,yes,edu,yes,0,name,0,1,no,no,no,no,no,no,NA,ord,no
16,60,Thu,21,3,no,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
16,61,Sat,2,3,no,edu,yes,0,empty,0.111,0,no,no,no,no,no,no,NA,list,no
16,62,Mon,9,2,no,com,no,0,name,0.189,1,no,no,no,no,no,no,NA,ord,no
16,63,Thu,13,5,yes,com,no,0,name,0.214,2,no,no,no,no,no,yes,NA,ord,no
16,64,Thu,16,8,no,com,no,0,empty,0.16,4,no,no,no,no,no,yes,NA,ord,no
17,1,Wed,11,2,yes,us,no,0,name,0.235294117647059,1,no,no,no,no,no,no,0,ord,no
17,2,Wed,21,2,yes,edu,no,0,name,0,0,no,no,no,no,no,no,29,ord,no
17,3,Wed,18,2,yes,net,no,0,single,0.230769230769231,1,no,no,no,no,no,no,0,ord,no
17,4,Wed,23,3,yes,edu,yes,0,name,0.5,1,no,no,no,no,no,no,0,ord,no
17,5,Thu,8,2,no,edu,yes,0,name,0.153846153846154,4,no,no,no,no,no,no,NA,ord,no
17,6,Thu,9,16,yes,edu,yes,0,name,0.166666666666667,1,no,yes,no,no,no,no,46,news,no
17,7,Thu,11,4,no,edu,no,0,name,0.5,1,no,no,no,no,no,no,NA,ord,no
17,8,Thu,12,2,no,edu,no,0,name,0.103448275862069,1,no,no,no,no,no,no,NA,ord,no
17,9,Thu,14,3,yes,com,no,2,name,0.142857142857143,1,no,no,no,no,no,no,25,ord,no
17,10,Thu,14,4,no,com,yes,0,single,0.235294117647059,1,no,yes,no,no,no,no,36,com,yes
17,11,Thu,14,2,no,com,no,0,single,0.285714285714286,0,no,yes,no,no,no,no,11,com,yes
17,12,Thu,14,1,no,edu,yes,0,name,0,2,no,no,no,no,no,no,13,ord,no
17,13,Thu,12,4,no,com,yes,0,name,0.0869565217391304,0,no,no,no,no,no,no,NA,list,no
17,14,Thu,16,1,yes,edu,no,0,name,0.2,1,no,no,no,no,no,no,NA,ord,no
17,15,Thu,17,3,yes,edu,no,0,name,0.428571428571429,1,no,no,no,no,no,no,0,ord,no
17,16,Thu,18,3,yes,edu,no,0,empty,0.666666666666667,1,no,no,no,no,no,no,13,ord,no
17,17,Thu,22,3,yes,com,no,2,name,0.142857142857143,0,no,no,no,no,no,no,56,ord,no
17,18,Thu,21,10,no,com,no,0,name,0.125,0,no,no,no,no,no,no,88,list,yes
17,19,Fri,7,7,no,com,no,1,name,0.138888888888889,2,no,yes,no,no,no,no,19,com,yes
17,20,Fri,9,6,no,com,no,0,single,0.173913043478261,1,no,no,no,no,no,no,0,com,yes
17,21,Fri,14,2,yes,edu,yes,0,name,0.2,0,no,no,no,no,no,no,67,ord,no
17,22,Fri,9,4,yes,org,no,0,empty,0.214285714285714,2,no,no,no,no,no,no,0,list,no
17,23,Fri,10,4,yes,edu,yes,0,name,0.380952380952381,1,no,no,no,no,no,no,0,list,no
17,24,Fri,16,2,yes,edu,no,0,name,0.2,4,no,no,no,no,no,no,NA,ord,no
17,25,Fri,10,7,yes,edu,no,0,name,0,1,no,no,no,no,no,no,12,ord,no
17,26,Fri,11,5,no,at,no,0,name,0.0625,1,no,no,no,no,no,no,36,list,no
17,27,Fri,11,6,no,com,no,0,single,0.235294117647059,1,no,yes,no,no,no,no,11,com,yes
17,28,Fri,11,2,no,com,no,0,single,0.296296296296296,1,no,yes,no,no,no,no,36,com,yes
17,29,Fri,12,6,no,com,no,0,single,0.235294117647059,1,no,yes,no,no,no,no,11,com,yes
17,30,Fri,12,2,no,com,no,0,single,0.296296296296296,1,no,yes,no,no,no,no,36,com,yes
17,31,Fri,12,6,no,com,no,0,single,0.235294117647059,1,no,yes,no,no,no,no,11,com,yes
17,32,Fri,12,2,no,com,yes,0,single,0.285714285714286,0,no,yes,no,no,no,no,0,com,yes
17,33,Fri,17,2,yes,edu,no,0,name,0.2,2,no,no,no,no,no,no,NA,ord,no
17,34,Fri,11,1,yes,edu,no,0,name,0.285714285714286,1,no,no,no,no,no,no,50,ord,no
17,35,Fri,16,6,no,com,yes,0,single,0.352941176470588,3,no,yes,no,no,no,no,83,com,yes
17,36,Fri,15,14,no,com,no,1,name,0.133333333333333,0,no,no,no,no,yes,no,NA,com,yes
17,37,Fri,14,1,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,0,ord,no
17,38,Fri,21,2,yes,is,yes,0,name,0.214285714285714,1,no,no,no,no,no,no,NA,ord,no
17,39,Fri,16,2,yes,edu,yes,0,name,0.111111111111111,1,no,no,no,no,no,no,NA,ord,no
17,40,Fri,16,3,yes,edu,no,0,name,0.111111111111111,0,no,no,no,no,no,no,NA,ord,no
17,41,Fri,16,3,yes,edu,no,0,name,0.111111111111111,1,no,no,no,no,no,no,79,ord,no
17,42,Fri,20,6,no,com,no,1,name,0.103448275862069,1,no,no,no,no,no,no,91,com,yes
17,43,Sat,6,12,no,com,no,1,name,0.162162162162162,3,no,no,no,no,no,no,10,com,yes
17,44,Sat,9,6,no,com,no,0,single,0.1875,0,no,yes,no,no,no,no,88,com,yes
17,45,Sat,12,5,yes,com,no,1,single,0,1,no,no,no,no,no,no,9,com,yes
17,46,Sat,12,5,yes,com,no,1,empty,0.133333333333333,1,no,yes,no,no,no,no,0,ord,no
17,47,Sat,17,3,no,is,no,0,name,0.25,1,no,no,no,no,no,no,7,ord,no
17,48,Sat,15,6,no,com,no,0,single,0.157894736842105,1,no,yes,no,no,no,no,81,com,yes
17,49,Sat,15,5,no,com,no,1,name,0.0526315789473684,1,no,yes,no,no,no,no,84,com,yes
17,50,Sun,0,11,no,net,no,0,name,0.310344827586207,6,no,no,no,no,yes,no,93,com,yes
17,51,Sat,21,22,yes,com,no,1,name,0.264705882352941,1,no,yes,no,no,no,no,0,com,yes
17,52,Sun,10,120,no,gov,no,0,name,0.25531914893617,2,no,yes,no,no,no,no,80,ord,no
17,53,Sat,23,7,no,com,no,2,name,0.145833333333333,2,no,no,no,no,no,no,51,com,yes
17,54,Sun,2,4,no,com,no,2,name,0.162790697674419,2,no,yes,no,no,no,no,10,com,yes
17,55,Sun,9,6,no,com,no,0,single,0.352941176470588,0,no,yes,no,no,no,no,88,com,yes
17,56,Sun,4,5,no,com,no,1,single,0,0,no,no,no,no,no,no,0,com,yes
17,57,Sun,10,4,yes,edu,yes,0,name,0.380952380952381,1,no,no,no,no,no,no,79,list,no
17,58,Sun,13,4,no,com,no,1,name,0.233333333333333,1,no,yes,no,no,no,no,10,com,yes
17,59,Sun,15,6,no,com,no,0,single,0.15,0,no,yes,no,no,no,no,NA,com,yes
17,60,Sun,17,1,yes,edu,yes,0,name,0.142857142857143,2,no,no,no,no,no,no,85,ord,no
17,61,Sun,19,10,no,com,no,1,single,0.166666666666667,0,no,no,no,no,no,no,64,com,yes
17,62,Sun,21,3,no,com,no,0,empty,0.0789473684210526,0,no,no,no,no,no,no,NA,com,yes
17,63,Sun,21,1,yes,edu,yes,0,empty,0.0384615384615385,1,yes,no,no,no,no,no,NA,ord,no
17,64,Sun,21,4,yes,edu,yes,0,name,0,2,no,no,no,no,no,no,NA,ord,no
17,65,Sun,23,1,yes,edu,yes,0,empty,0.151515151515152,1,no,no,no,no,no,no,84,ord,no
17,66,Mon,8,10,no,net,no,0,name,0.216216216216216,2,no,yes,no,no,yes,no,50,com,yes
17,67,Mon,8,6,no,com,no,0,single,0.1875,1,no,yes,no,no,no,no,84,com,yes
17,68,Mon,6,6,no,com,no,2,single,0.375,0,no,no,no,no,yes,no,96,com,yes
17,69,Mon,8,16,no,com,no,1,single,0.08,0,no,no,no,no,yes,no,NA,com,yes
17,70,Mon,8,14,no,edu,yes,0,name,0.176470588235294,1,no,no,no,no,no,no,NA,ord,no
17,71,Mon,9,1,yes,edu,yes,0,empty,0.166666666666667,1,no,no,no,no,no,no,NA,ord,no
17,72,Mon,10,1,no,edu,yes,0,name,0.119047619047619,5,no,no,no,no,no,no,NA,ord,no
17,73,Mon,10,3,yes,edu,yes,0,name,0.3125,1,no,no,no,no,no,no,NA,ord,no
17,74,Mon,10,2,yes,edu,yes,0,name,0.111111111111111,1,no,no,no,yes,no,no,7,ord,no
17,75,Mon,15,6,no,com,no,0,single,0.1875,1,no,yes,no,no,no,no,0,com,yes
17,76,Mon,12,4,yes,edu,no,0,name,0.375,0,no,no,no,no,no,no,0,ord,no
17,77,Mon,12,21,yes,edu,no,0,name,0.347826086956522,0,no,no,no,no,no,no,26,ord,no
17,78,Mon,14,5,no,edu,no,0,name,0.5,2,no,no,no,no,no,no,87,ord,no
17,79,Mon,16,4,no,com,no,4,name,0.3,2,no,yes,no,no,no,no,77,com,yes
17,80,Mon,21,10,no,com,no,1,single,0.0175438596491228,0,yes,no,no,no,no,no,57,com,yes
17,81,Mon,20,4,no,com,no,1,name,0.230769230769231,2,no,no,no,no,no,no,22,com,yes
17,82,Tue,0,2,no,com,no,1,name,0.0526315789473684,1,no,no,no,no,yes,no,47,com,yes
17,83,Tue,1,3,no,com,no,1,single,0.0294117647058824,1,no,no,no,no,yes,no,0,com,yes
17,84,Tue,0,6,no,com,no,1,name,0.5,2,no,no,no,no,no,no,22,ord,no
17,85,Tue,2,2,no,com,no,0,name,0.0526315789473684,1,no,no,no,no,yes,no,63,com,yes
17,86,Tue,4,6,no,com,no,1,single,0.44,1,no,no,no,no,no,no,NA,com,yes
17,87,Tue,7,2,yes,edu,yes,0,name,0.153846153846154,1,no,no,no,no,no,no,79,ord,no
17,88,Tue,8,5,no,com,no,0,single,0.388888888888889,0,no,no,no,no,no,no,NA,com,yes
17,89,Tue,8,7,no,edu,yes,1,name,0.0588235294117647,0,no,no,no,no,no,no,NA,ord,no
